duration,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,label,is_attack
57.37,tcp,smtp,SF,640,1723,4,7,0.0,0.973,0,1,normal,0
63.15,tcp,http,SF,394,615,2,3,0.052,1.0,0,1,normal,0
0.0,tcp,http,RSTR,641,0,4,8,0.0,0.741,0,1,normal,0
0.0,tcp,smtp,REJ,72,4,148,356,1.0,0.978,0,0,dos,1
0.31,udp,http,REJ,50,0,36,12,0.688,0.144,0,0,probe,1
31.23,tcp,ftp,SF,1224,784,2,5,0.0,0.822,0,1,normal,0
0.0,tcp,smtp,S0,1011,1286,9,4,0.0,1.0,0,1,normal,0
47.79,tcp,telnet,SF,838,0,7,6,0.0,0.922,0,1,normal,0
0.18,udp,smtp,REJ,5,0,127,256,0.782,0.926,0,0,dos,1
8.18,icmp,ssh,SF,576,662,3,7,0.0,0.856,0,1,normal,0
148.78,tcp,smtp,SF,0,473,5,7,0.014,1.0,0,1,normal,0
0.0,icmp,pop3,SF,705,0,5,2,0.004,1.0,0,1,normal,0
59.55,tcp,http,SF,588,986,2,1,0.0,0.997,0,1,normal,0
0.0,tcp,ssh,S0,50,0,343,361,0.736,1.0,0,0,dos,1
1.94,tcp,http,S0,56,5,277,382,0.918,0.929,0,0,dos,1
0.95,udp,http,S0,50,0,408,191,0.779,0.981,0,0,dos,1
0.0,tcp,smtp,S0,54,2,306,395,1.0,0.957,0,0,dos,1
6.33,tcp,ftp,S0,6,1,34,16,0.686,0.195,0,0,probe,1
122.64,tcp,pop3,SF,1091,1867,4,4,0.027,0.887,0,1,normal,0
28.76,tcp,smtp,SF,195,0,1,4,0.245,0.794,4,1,r2l,1
47.16,icmp,ftp,SF,504,95,2,2,0.041,1.0,0,1,normal,0
0.0,udp,pop3,SF,142,1050,8,1,0.0,1.0,0,1,normal,0
3.0,udp,ssh,RSTR,69,1,136,369,0.928,0.901,0,0,dos,1
31.05,icmp,telnet,SF,707,594,2,1,0.017,0.824,0,1,normal,0
30.94,udp,ftp,SF,154,976,3,6,0.048,1.0,0,1,normal,0
35.16,icmp,ssh,S0,226,1187,7,3,0.055,0.779,0,1,normal,0
67.0,udp,smtp,SF,398,1405,5,9,0.038,0.881,0,1,normal,0
2.05,tcp,smtp,S0,3,0,79,1,0.261,0.175,0,0,probe,1
39.73,tcp,ftp,SF,693,767,9,9,0.071,0.981,0,1,normal,0
22.77,tcp,pop3,SF,645,685,4,3,0.0,0.693,0,1,normal,0
26.41,tcp,telnet,SF,395,1299,7,7,0.065,0.968,0,1,normal,0
0.0,tcp,other,SF,675,762,7,9,0.067,0.816,0,1,normal,0
65.63,udp,http,SF,615,1052,9,6,0.075,0.862,0,1,normal,0
90.27,udp,http,SF,0,1319,2,3,0.0,0.901,0,1,normal,0
49.82,tcp,http,S0,715,712,8,6,0.043,0.939,0,1,normal,0
3.09,tcp,ssh,SF,472,1170,8,6,0.0,0.839,0,1,normal,0
62.7,icmp,ftp,SF,674,810,9,2,0.0,0.787,0,1,normal,0
50.4,tcp,ssh,SF,666,1011,3,5,0.029,0.966,0,1,normal,0
0.0,tcp,pop3,REJ,23,5,128,343,0.917,1.0,0,0,dos,1
73.65,icmp,dns,SF,363,1066,3,1,0.0,0.975,0,1,normal,0
99.43,tcp,ftp,SF,286,1464,4,1,0.041,0.885,0,1,normal,0
11.48,icmp,smtp,SF,139,149,3,2,0.049,0.585,2,0,r2l,1
42.95,tcp,dns,REJ,729,1107,7,3,0.045,0.84,0,1,normal,0
85.93,tcp,pop3,SF,632,1746,8,2,0.0,0.794,0,1,normal,0
0.0,tcp,ftp,RSTR,28,0,121,120,0.94,0.944,0,0,dos,1
81.0,tcp,dns,SF,684,1725,9,8,0.001,0.911,0,1,normal,0
0.0,udp,pop3,S0,55,0,250,408,1.0,0.99,0,0,dos,1
5.07,tcp,ftp,RSTR,60,8,305,323,0.973,0.967,0,0,dos,1
0.0,tcp,http,S0,0,280,10,6,0.115,0.99,4,0,r2l,1
21.18,tcp,pop3,SF,217,288,3,9,0.213,0.773,4,0,r2l,1
0.0,tcp,ssh,SF,321,1121,3,4,0.0,0.833,0,1,normal,0
1.37,tcp,telnet,RSTR,98,0,338,203,0.878,0.974,0,0,dos,1
0.0,tcp,smtp,SF,575,1046,8,1,0.042,0.811,0,1,normal,0
111.41,udp,pop3,SF,812,402,8,7,0.047,0.882,0,1,normal,0
39.18,udp,http,SF,214,0,8,9,0.0,0.958,0,1,normal,0
37.54,udp,ftp,RSTO,566,563,4,4,0.014,0.927,0,1,normal,0
0.0,tcp,ssh,SF,293,991,4,7,0.037,0.957,0,1,normal,0
71.32,tcp,http,S0,615,700,3,1,0.0,0.762,0,1,normal,0
49.19,tcp,http,SF,470,1313,4,2,0.005,0.982,0,1,normal,0
65.57,tcp,pop3,S0,422,274,6,7,0.06,0.94,0,1,normal,0
0.0,tcp,http,REJ,33,1,58,7,0.214,0.458,0,0,probe,1
0.0,udp,other,S0,890,951,3,9,0.0,1.0,0,1,normal,0
0.0,tcp,pop3,S0,28,7,227,197,0.835,0.945,0,0,dos,1
3.75,udp,dns,S0,57,0,105,383,0.849,0.97,0,0,dos,1
1.4,tcp,smtp,S0,34,0,277,462,0.941,0.921,0,0,dos,1
36.49,tcp,http,SF,879,797,5,9,0.0,0.978,0,1,normal,0
1.18,tcp,dns,S0,47,0,152,371,0.871,0.935,0,0,dos,1
3.64,udp,pop3,S0,70,0,272,437,0.966,1.0,0,0,dos,1
0.48,tcp,ssh,RSTR,60,0,143,398,0.867,0.949,0,0,dos,1
0.0,tcp,ssh,S0,30,0,47,8,0.843,0.309,0,0,probe,1
0.0,tcp,ssh,SF,306,1299,9,8,0.016,1.0,0,1,normal,0
7.92,tcp,pop3,SF,460,1080,8,1,0.047,0.681,0,1,normal,0
1.02,tcp,smtp,REJ,14,2,43,9,0.466,0.0,0,0,probe,1
86.93,udp,ftp,SF,485,844,7,7,0.0,0.844,0,1,normal,0
1.88,tcp,pop3,REJ,69,3,394,222,0.883,1.0,0,0,dos,1
89.74,udp,ftp,SF,260,312,9,4,0.07,0.962,0,1,normal,0
69.9,tcp,ssh,SF,1008,1216,9,5,0.012,0.914,0,1,normal,0
31.08,tcp,smtp,SF,266,964,1,6,0.045,0.976,0,1,normal,0
0.0,udp,smtp,SF,751,934,7,5,0.0,0.857,0,1,normal,0
26.87,udp,http,SF,523,393,8,4,0.152,0.769,1,0,r2l,1
40.11,tcp,pop3,REJ,453,30,8,8,0.01,0.924,0,1,normal,0
4.87,udp,telnet,REJ,69,0,244,136,0.939,0.94,0,0,dos,1
68.2,tcp,pop3,REJ,914,605,1,5,0.138,0.95,0,1,normal,0
40.62,tcp,smtp,SF,133,127,6,8,0.08,0.937,4,0,r2l,1
0.0,tcp,telnet,SF,548,1047,3,5,0.033,0.896,0,1,normal,0
43.22,tcp,dns,SF,710,1161,2,1,0.17,1.0,0,1,normal,0
0.0,tcp,ftp,REJ,296,0,3,7,0.0,0.96,0,1,normal,0
39.35,tcp,telnet,SF,523,1774,2,6,0.037,0.719,0,1,normal,0
0.0,udp,other,SF,1259,404,4,3,0.102,0.781,1,1,u2r,1
21.22,icmp,ssh,SF,265,582,8,5,0.0,0.547,1,0,r2l,1
34.66,tcp,ftp,SF,863,1993,6,6,0.009,0.931,0,1,normal,0
70.39,tcp,smtp,SF,361,775,1,5,0.065,0.935,0,1,normal,0
94.34,tcp,ftp,SF,725,1436,4,1,0.0,1.0,0,1,normal,0
71.66,tcp,pop3,SF,491,458,9,4,0.013,0.955,0,1,normal,0
24.33,icmp,ssh,SF,761,2139,3,1,0.013,0.894,0,1,normal,0
72.2,udp,smtp,SF,685,853,8,8,0.053,0.82,0,1,normal,0
61.29,udp,pop3,SF,479,916,7,2,0.017,0.835,0,1,normal,0
0.38,udp,ftp,S0,10,2,99,1,0.531,0.081,0,0,probe,1
46.05,icmp,http,SF,688,629,7,1,0.012,0.811,0,1,normal,0
7.0,tcp,other,REJ,391,508,5,6,0.008,0.758,0,1,normal,0
88.54,tcp,dns,SF,1017,315,3,9,0.01,0.951,0,1,normal,0
88.02,tcp,http,SF,442,1574,3,8,0.004,0.96,0,1,normal,0
4.41,tcp,smtp,SF,433,1490,5,3,0.024,0.793,0,1,normal,0
102.7,tcp,ssh,SF,651,962,9,3,0.0,0.774,0,1,normal,0
7.56,tcp,smtp,SF,669,1438,7,5,0.0,0.95,0,1,normal,0
0.0,tcp,dns,S0,71,1,427,323,0.951,0.993,0,0,dos,1
0.15,tcp,ftp,REJ,0,0,85,10,0.722,0.369,0,0,probe,1
1.87,tcp,pop3,S0,41,1,84,17,0.319,0.194,0,0,probe,1
41.76,tcp,http,SF,0,1004,9,6,0.013,0.864,0,1,normal,0
51.71,udp,ftp,SF,408,2020,3,2,0.01,0.868,0,1,normal,0
56.23,tcp,dns,SF,774,0,2,6,0.0,0.872,0,1,normal,0
81.3,icmp,dns,SF,318,977,9,1,0.0,0.991,0,1,normal,0
21.9,tcp,dns,SF,346,318,6,7,0.33,0.627,3,0,r2l,1
39.7,tcp,telnet,SF,117,215,4,8,0.218,0.668,4,1,r2l,1
49.3,udp,dns,SF,166,514,3,4,0.0,0.871,0,1,normal,0
121.53,tcp,ftp,SF,689,576,4,6,0.09,0.982,0,1,normal,0
119.94,tcp,smtp,SF,667,1360,9,5,0.031,0.892,0,1,normal,0
45.3,udp,dns,SF,333,1011,7,1,0.0,0.77,0,1,normal,0
2.9,udp,ssh,S0,206,607,7,1,0.122,0.352,4,1,r2l,1
0.0,udp,pop3,S0,473,896,5,9,0.03,1.0,0,1,normal,0
100.58,tcp,dns,SF,1012,2095,7,6,0.0,0.954,0,1,normal,0
43.82,tcp,ftp,SF,417,0,9,8,0.0,1.0,0,1,normal,0
0.0,udp,telnet,REJ,298,443,2,2,0.037,0.923,0,1,normal,0
90.11,udp,other,SF,221,0,7,4,0.0,0.963,0,1,normal,0
2.57,tcp,http,S0,38,0,289,317,0.86,0.921,0,0,dos,1
0.0,tcp,dns,SF,822,1372,6,8,0.0,0.902,0,1,normal,0
33.42,tcp,pop3,SF,0,723,4,5,0.015,0.862,0,1,normal,0
72.65,tcp,other,SF,565,790,1,4,0.072,0.887,0,1,normal,0
20.86,tcp,ssh,SF,232,277,5,3,0.0,0.916,0,1,normal,0
17.54,tcp,pop3,S0,0,973,3,2,0.037,0.674,0,1,normal,0
122.64,tcp,http,SF,441,482,5,4,0.0,1.0,0,1,normal,0
53.03,udp,other,SF,450,501,3,8,0.046,0.896,0,1,normal,0
94.71,tcp,http,S0,942,1649,7,7,0.042,0.853,0,1,normal,0
4.23,tcp,telnet,REJ,47,0,369,203,1.0,0.953,0,0,dos,1
1.62,tcp,other,REJ,0,0,157,503,0.897,0.939,0,0,dos,1
1.52,tcp,telnet,SF,4,0,92,7,0.649,0.315,0,0,probe,1
50.95,tcp,ssh,REJ,242,1472,8,7,0.004,0.787,0,1,normal,0
4.09,udp,dns,S0,16,5,320,455,0.693,0.953,0,0,dos,1
95.07,tcp,telnet,SF,394,2451,8,7,0.0,0.881,0,1,normal,0
5.33,tcp,http,SF,228,619,6,6,0.0,0.771,0,1,normal,0
86.62,tcp,smtp,SF,362,1042,9,8,0.097,0.927,0,1,normal,0
0.0,icmp,ssh,SF,680,131,3,2,0.0,0.778,0,1,normal,0
1.94,udp,dns,RSTR,55,0,435,241,0.995,0.999,0,0,dos,1
96.37,tcp,telnet,SF,727,0,9,9,0.094,0.803,0,1,normal,0
30.9,tcp,ssh,SF,810,145,1,8,0.114,0.911,0,1,normal,0
53.53,tcp,http,SF,907,0,4,1,0.021,0.705,1,1,u2r,1
108.41,udp,dns,SF,755,1244,3,9,0.051,1.0,0,1,normal,0
31.93,udp,dns,SF,216,401,11,7,0.026,0.746,3,0,r2l,1
1.74,tcp,ssh,S0,0,0,350,101,0.985,0.932,0,0,dos,1
0.0,tcp,http,S0,70,0,478,365,0.779,0.955,0,0,dos,1
1.66,tcp,ssh,S0,43,0,258,401,0.951,1.0,0,0,dos,1
61.1,tcp,pop3,SF,545,1519,8,1,0.021,0.974,0,1,normal,0
0.0,tcp,smtp,S0,148,1633,8,9,0.0,1.0,0,1,normal,0
0.0,tcp,smtp,S0,73,0,121,122,0.834,0.905,0,0,dos,1
5.12,tcp,dns,S0,111,0,406,389,0.818,0.86,0,0,dos,1
56.2,tcp,ftp,SF,90,522,6,6,0.093,0.905,0,1,normal,0
68.92,tcp,telnet,SF,210,1792,5,6,0.01,1.0,0,1,normal,0
40.95,udp,pop3,SF,276,932,4,3,0.004,0.803,0,1,normal,0
10.1,tcp,http,SF,323,1425,9,3,0.005,0.828,0,1,normal,0
47.81,icmp,smtp,SF,220,642,2,8,0.043,0.996,0,1,normal,0
0.0,udp,telnet,S0,72,3,429,121,0.926,1.0,0,0,dos,1
3.55,tcp,ftp,REJ,36,0,203,435,0.904,0.948,0,0,dos,1
54.84,tcp,ftp,SF,388,2074,9,4,0.044,0.893,0,1,normal,0
0.0,tcp,pop3,RSTR,236,1886,8,6,0.0,0.867,0,1,normal,0
28.23,tcp,http,SF,469,114,5,5,0.0,0.742,0,1,normal,0
8.32,tcp,telnet,S0,644,471,3,9,0.011,0.892,0,1,normal,0
70.66,tcp,http,RSTR,968,141,3,5,0.0,0.999,0,1,normal,0
94.5,icmp,http,SF,203,1024,6,7,0.042,0.951,0,1,normal,0
53.66,icmp,ftp,SF,486,460,8,5,0.032,0.971,0,1,normal,0
53.52,tcp,other,SF,7,1234,3,3,0.0,1.0,0,1,normal,0
65.49,tcp,pop3,SF,405,1253,1,7,0.063,0.977,0,1,normal,0
124.04,udp,other,SF,605,953,6,5,0.0,1.0,0,1,normal,0
0.0,tcp,pop3,S0,532,186,5,7,0.008,0.814,0,1,normal,0
99.05,tcp,telnet,SF,565,0,2,1,0.001,0.932,0,1,normal,0
98.18,udp,ftp,SF,413,802,9,1,0.083,0.802,0,1,normal,0
95.06,icmp,ftp,SF,196,1199,7,2,0.0,0.963,0,1,normal,0
59.02,udp,ftp,SF,134,1504,4,5,0.069,0.873,0,1,normal,0
42.37,tcp,http,SF,389,109,1,7,0.077,1.0,0,1,normal,0
17.36,tcp,dns,S0,107,408,10,6,0.144,0.832,2,1,r2l,1
1.08,icmp,other,SF,257,1165,8,2,0.0,1.0,0,1,normal,0
68.2,tcp,smtp,SF,324,436,6,1,0.025,0.834,0,1,normal,0
93.06,tcp,smtp,SF,589,924,3,6,0.026,1.0,0,1,normal,0
1.32,tcp,other,S0,26,0,426,504,0.944,1.0,0,0,dos,1
5.55,tcp,pop3,S0,38,3,58,4,0.171,0.496,0,0,probe,1
1.74,tcp,dns,SF,468,1070,4,6,0.0,0.86,0,1,normal,0
49.75,tcp,telnet,SF,690,874,7,6,0.049,0.939,0,1,normal,0
44.44,tcp,http,SF,962,1777,6,6,0.099,0.885,0,1,normal,0
83.55,tcp,other,SF,780,476,5,8,0.0,1.0,0,1,normal,0
59.38,tcp,ssh,SF,542,66,6,6,0.021,0.865,0,1,normal,0
0.0,tcp,http,RSTO,468,1011,8,5,0.0,1.0,0,1,normal,0
0.0,udp,ssh,S0,0,573,3,8,0.258,0.742,2,1,r2l,1
5.0,udp,pop3,S0,14,0,232,201,0.759,0.991,0,0,dos,1
95.68,tcp,ftp,SF,294,845,4,7,0.084,0.788,0,1,normal,0
183.9,udp,dns,SF,4,816,3,1,0.027,1.0,1,1,u2r,1
78.84,icmp,http,SF,704,0,8,7,0.076,0.814,0,1,normal,0
24.57,tcp,smtp,SF,0,1639,1,3,0.039,0.827,0,1,normal,0
1.49,tcp,http,S0,51,7,482,502,0.944,0.94,0,0,dos,1
64.53,tcp,telnet,SF,763,338,7,8,0.075,0.991,0,1,normal,0
70.77,tcp,http,REJ,343,752,6,9,0.057,0.993,0,1,normal,0
34.62,tcp,http,RSTR,218,345,5,7,0.052,0.939,0,1,normal,0
66.96,tcp,telnet,SF,588,985,2,4,0.044,0.814,0,1,normal,0
0.0,icmp,ssh,SF,432,2277,9,5,0.083,0.828,0,1,normal,0
0.0,tcp,ssh,SF,580,699,7,9,0.0,0.639,0,1,normal,0
94.55,tcp,smtp,SF,1239,508,9,2,0.005,0.909,0,1,normal,0
124.69,udp,ssh,S0,410,313,7,7,0.002,1.0,0,1,normal,0
41.62,udp,smtp,SF,578,582,2,8,0.0,0.82,0,1,normal,0
2.65,udp,ftp,S0,56,2,500,118,0.924,0.953,0,0,dos,1
44.74,tcp,smtp,SF,723,2260,8,8,0.0,0.898,0,1,normal,0
66.33,udp,http,SF,0,800,8,6,0.036,0.916,0,1,normal,0
0.58,tcp,ssh,RSTR,34,1,485,187,0.791,0.998,0,0,dos,1
4.52,tcp,pop3,S0,27,1,126,479,0.805,0.964,0,0,dos,1
51.66,tcp,dns,SF,182,739,2,3,0.044,0.932,0,1,normal,0
1.31,udp,smtp,S0,109,1,125,377,1.0,0.883,0,0,dos,1
0.0,udp,ssh,S0,97,7,199,219,0.963,0.947,0,0,dos,1
77.71,tcp,pop3,SF,510,62,6,7,0.046,1.0,0,1,normal,0
0.28,udp,telnet,S0,56,4,487,199,0.958,0.921,0,0,dos,1
0.0,tcp,ssh,REJ,86,3,504,345,0.944,0.903,0,0,dos,1
0.0,tcp,http,SF,0,766,9,9,0.0,0.841,0,1,normal,0
100.97,tcp,telnet,SF,47,1820,8,1,0.001,0.713,0,1,normal,0
0.1,tcp,pop3,RSTR,40,1,364,399,0.843,0.944,0,0,dos,1
237.32,tcp,smtp,SF,712,679,3,2,0.138,0.776,0,1,u2r,1
55.05,tcp,smtp,SF,33,2357,4,4,0.035,0.782,0,1,normal,0
0.5,tcp,smtp,S0,62,0,299,475,0.915,0.972,0,0,dos,1
1.63,udp,dns,S0,0,6,348,451,0.853,0.963,0,0,dos,1
0.59,tcp,telnet,S0,45,0,139,292,1.0,1.0,0,0,dos,1
34.8,tcp,ssh,SF,116,341,7,7,0.386,0.458,2,0,r2l,1
102.53,tcp,smtp,SF,391,1036,1,8,0.006,1.0,0,1,normal,0
103.45,tcp,ssh,RSTO,359,1162,9,4,0.0,0.985,0,1,normal,0
50.28,udp,http,SF,378,1466,3,1,0.007,0.819,0,1,normal,0
68.37,tcp,smtp,RSTO,665,821,5,6,0.0,0.971,0,1,normal,0
37.64,udp,telnet,SF,866,1383,3,2,0.043,1.0,0,1,normal,0
0.76,tcp,dns,S0,74,0,230,149,1.0,0.974,0,0,dos,1
4.28,tcp,ssh,S0,16,0,29,12,0.715,0.242,0,0,probe,1
2.78,tcp,telnet,SF,560,1072,3,4,0.119,0.872,0,1,normal,0
1.1,udp,smtp,S0,42,0,290,474,0.846,0.985,0,0,dos,1
26.0,tcp,ftp,SF,631,839,6,9,0.0,1.0,0,1,normal,0
88.28,udp,ftp,SF,750,580,5,5,0.076,0.958,0,1,normal,0
6.69,tcp,other,SF,315,888,2,7,0.131,1.0,0,1,normal,0
23.12,tcp,ftp,SF,239,1712,4,8,0.02,0.934,0,1,normal,0
63.25,tcp,telnet,SF,475,1322,7,3,0.046,0.894,0,1,normal,0
3.81,tcp,pop3,S0,47,11,438,229,1.0,1.0,0,0,dos,1
39.81,tcp,pop3,SF,631,1433,7,7,0.0,0.932,0,1,normal,0
0.0,tcp,other,RSTR,262,785,2,7,0.0,0.792,0,1,normal,0
64.58,tcp,ftp,SF,936,604,9,9,0.097,0.927,0,1,normal,0
106.13,tcp,dns,SF,392,315,5,2,0.0,0.893,0,1,normal,0
16.1,udp,ssh,SF,70,135,7,8,0.187,0.497,4,0,r2l,1
4.3,tcp,dns,REJ,20,0,29,7,0.254,0.205,0,0,probe,1
52.13,udp,smtp,SF,454,568,3,3,0.05,0.961,0,1,normal,0
76.72,udp,other,SF,351,800,9,9,0.047,0.798,0,1,normal,0
27.02,tcp,smtp,SF,230,741,5,6,0.026,0.998,0,1,normal,0
82.55,tcp,ftp,SF,251,529,9,4,0.047,0.903,0,1,normal,0
48.22,tcp,ssh,SF,718,1374,8,9,0.079,0.805,0,1,normal,0
34.81,tcp,http,SF,946,559,1,3,0.053,0.898,0,1,normal,0
106.49,tcp,ftp,SF,168,964,3,6,0.07,0.652,0,1,normal,0
92.83,tcp,http,SF,388,1495,8,7,0.065,0.955,0,1,normal,0
71.23,udp,other,SF,360,1284,7,2,0.068,0.823,0,1,normal,0
40.26,tcp,http,SF,822,763,1,8,0.023,1.0,0,1,normal,0
71.78,tcp,ssh,SF,620,1078,7,9,0.0,0.851,0,1,normal,0
80.25,tcp,http,SF,191,1120,7,6,0.012,0.902,0,1,normal,0
64.44,tcp,ftp,SF,578,1407,1,7,0.025,0.884,0,1,normal,0
0.0,udp,http,REJ,0,0,2,4,0.059,0.952,0,1,normal,0
95.21,udp,http,RSTO,783,1579,2,1,0.024,1.0,0,1,normal,0
4.32,udp,pop3,REJ,53,0,438,226,0.783,0.977,0,0,dos,1
15.81,tcp,smtp,SF,108,26,1,2,0.133,0.0,1,0,r2l,1
135.01,tcp,pop3,SF,422,1225,9,4,0.038,0.861,0,1,normal,0
0.74,tcp,dns,S0,21,2,72,17,0.761,0.175,0,0,probe,1
1.01,tcp,ftp,REJ,19,5,339,246,1.0,0.927,0,0,dos,1
58.9,udp,ftp,SF,252,1866,1,9,0.116,0.709,0,1,normal,0
27.05,tcp,smtp,SF,763,789,9,7,0.059,0.871,0,1,normal,0
40.84,udp,pop3,SF,478,223,9,4,0.073,0.958,0,1,normal,0
153.77,tcp,http,SF,178,1329,5,7,0.014,0.876,0,1,normal,0
31.08,tcp,other,SF,183,0,13,5,0.069,0.873,3,0,r2l,1
41.99,tcp,pop3,SF,301,825,4,6,0.043,1.0,0,1,normal,0
30.08,tcp,other,SF,688,1706,1,9,0.0,0.894,0,1,normal,0
51.1,tcp,pop3,SF,1017,616,3,8,0.0,1.0,0,1,normal,0
56.23,icmp,telnet,SF,244,273,4,3,0.079,0.847,0,1,normal,0
21.48,tcp,dns,SF,0,691,6,6,0.042,0.831,0,1,normal,0
13.32,tcp,smtp,SF,74,657,4,8,0.039,1.0,0,1,normal,0
85.74,tcp,pop3,SF,824,1454,8,6,0.0,1.0,0,1,normal,0
2.0,tcp,dns,S0,0,1,485,255,0.892,0.931,0,0,dos,1
97.93,udp,other,SF,288,1235,1,3,0.056,1.0,0,1,normal,0
61.32,tcp,other,SF,733,514,5,1,0.0,0.97,0,1,normal,0
0.0,tcp,ssh,S0,82,0,159,191,0.781,1.0,0,0,dos,1
56.27,tcp,ssh,SF,593,1584,5,9,0.006,0.796,0,1,normal,0
37.01,tcp,ftp,SF,428,826,7,2,0.012,0.749,0,1,normal,0
0.0,udp,dns,REJ,47,0,169,302,0.763,0.892,0,0,dos,1
37.55,tcp,pop3,SF,687,0,6,7,0.028,0.905,0,1,normal,0
67.28,tcp,ftp,SF,1079,1419,5,8,0.012,0.841,0,1,normal,0
57.35,tcp,smtp,SF,720,330,3,4,0.0,0.746,0,1,normal,0
37.39,tcp,smtp,SF,684,852,6,8,0.0,0.973,0,1,normal,0
76.43,icmp,ftp,SF,281,1129,7,8,0.0,0.887,0,1,normal,0
73.52,tcp,dns,SF,292,774,7,2,0.053,0.929,0,1,normal,0
47.81,tcp,http,SF,826,400,6,4,0.0,1.0,0,1,normal,0
0.0,tcp,smtp,SF,154,874,4,9,0.0,0.754,0,1,normal,0
88.05,tcp,pop3,SF,203,733,4,5,0.071,0.852,0,1,normal,0
21.41,udp,pop3,RSTR,718,634,4,6,0.141,1.0,0,1,normal,0
104.83,udp,ftp,RSTR,597,1359,2,3,0.0,0.917,0,1,normal,0
125.16,tcp,telnet,SF,220,374,2,2,0.0,0.542,1,1,u2r,1
0.0,udp,http,SF,536,1297,1,8,0.027,0.791,0,1,normal,0
63.27,tcp,other,SF,485,241,3,1,0.036,0.92,0,1,normal,0
73.01,tcp,pop3,SF,621,0,6,5,0.0,1.0,0,1,normal,0
13.56,tcp,other,SF,421,1014,4,9,0.0,0.839,0,1,normal,0
140.82,tcp,smtp,SF,490,443,3,5,0.031,0.799,0,1,normal,0
3.4,tcp,smtp,S0,54,0,318,470,0.892,0.948,0,0,dos,1
31.35,tcp,other,SF,656,408,9,7,0.033,0.971,0,1,normal,0
38.21,tcp,ftp,SF,873,1087,1,7,0.0,0.912,0,1,normal,0
0.0,tcp,ssh,SF,162,745,9,7,0.037,1.0,0,1,normal,0
0.55,tcp,http,S0,69,7,460,453,1.0,0.959,0,0,dos,1
75.4,tcp,http,REJ,308,2794,9,5,0.062,1.0,0,1,normal,0
36.76,tcp,pop3,SF,585,555,2,1,0.0,0.966,0,1,normal,0
1.39,tcp,http,S0,61,0,175,190,0.763,0.899,0,0,dos,1
0.45,udp,dns,S0,93,0,200,440,0.832,0.956,0,0,dos,1
76.48,tcp,http,SF,823,2127,2,9,0.038,0.875,0,1,normal,0
16.97,tcp,ftp,SF,251,722,1,4,0.072,0.847,1,1,u2r,1
3.47,tcp,ssh,S0,17,0,321,181,0.982,1.0,0,0,dos,1
0.0,udp,http,SF,654,1713,6,5,0.0,0.872,0,1,normal,0
0.0,tcp,other,REJ,108,3,481,301,0.833,0.937,0,0,dos,1
22.54,tcp,ssh,SF,909,1209,3,4,0.041,0.894,0,1,normal,0
32.98,udp,ftp,SF,579,487,2,6,0.0,0.866,0,1,normal,0
47.71,icmp,dns,REJ,692,1164,3,7,0.0,0.826,0,1,normal,0
1.62,tcp,ssh,REJ,39,6,280,281,1.0,0.942,0,0,dos,1
68.82,tcp,pop3,SF,112,719,6,1,0.027,0.907,0,1,normal,0
54.41,icmp,dns,SF,701,624,9,7,0.0,1.0,0,1,normal,0
58.22,icmp,telnet,SF,402,717,9,7,0.0,0.761,0,1,normal,0
0.0,tcp,dns,S0,1238,0,3,1,0.012,1.0,0,1,normal,0
0.0,tcp,pop3,SF,15,0,44,7,0.379,0.148,0,0,probe,1
0.9,udp,ssh,RSTR,61,3,269,500,0.905,1.0,0,0,dos,1
46.39,tcp,dns,SF,1291,972,8,4,0.0,0.699,0,1,normal,0
2.27,tcp,smtp,REJ,26,2,64,7,0.832,0.158,0,0,probe,1
3.16,icmp,dns,REJ,54,0,289,393,0.845,1.0,0,0,dos,1
85.85,udp,ftp,REJ,145,1286,6,1,0.017,0.712,0,1,normal,0
0.0,udp,http,SF,542,2136,2,9,0.0,0.894,0,1,normal,0
66.72,tcp,other,SF,244,831,1,2,0.047,1.0,0,1,normal,0
62.91,tcp,telnet,SF,852,984,2,7,0.0,0.92,0,1,normal,0
135.87,tcp,smtp,SF,456,1133,5,3,0.119,0.815,0,1,normal,0
25.2,tcp,ftp,SF,3,737,6,8,0.005,0.8,0,1,normal,0
3.95,tcp,dns,REJ,22,0,56,17,0.668,0.008,0,0,probe,1
74.54,tcp,pop3,SF,178,546,3,1,0.0,1.0,0,1,normal,0
4.2,udp,ftp,S0,21,0,416,293,0.768,0.995,0,0,dos,1
1.19,tcp,ftp,S0,54,0,78,6,0.576,0.342,0,0,probe,1
94.93,tcp,other,SF,344,2745,7,1,0.0,0.824,0,1,normal,0
12.71,tcp,dns,RSTO,0,1610,3,5,0.003,0.981,0,1,normal,0
1.81,tcp,other,S0,22,1,496,486,0.954,0.974,0,0,dos,1
0.0,tcp,smtp,S0,62,7,472,248,0.944,0.998,0,0,dos,1
61.03,tcp,dns,SF,314,901,2,5,0.0,0.974,0,1,normal,0
109.32,udp,dns,SF,778,679,6,5,0.056,0.867,0,1,normal,0
0.0,tcp,ssh,SF,1052,496,6,6,0.112,0.952,0,1,normal,0
3.0,tcp,other,S0,73,1,125,289,0.782,0.908,0,0,dos,1
0.37,tcp,dns,REJ,122,0,421,248,0.862,0.918,0,0,dos,1
114.64,udp,ftp,SF,392,1249,7,3,0.0,0.973,0,1,normal,0
