duration,src_bytes,dst_bytes,count,srv_count,serror_rate,same_srv_rate,num_failed_logins,logged_in,protocol_type_enc,service_enc,flag_enc
112.22,712,791,5,2,0.0,0.94,0,1,1,2,4
99.37,446,1713,1,8,0.0,0.742,0,1,1,2,4
30.82,667,1307,1,9,0.057,0.968,0,1,1,1,4
15.46,479,1318,6,8,0.13,0.855,0,1,1,1,4
77.5,995,1042,7,8,0.138,0.712,0,1,2,2,4
33.34,274,777,8,8,0.056,1.0,0,1,0,5,4
0.0,506,1044,2,8,0.054,0.762,0,1,2,4,4
45.63,394,1835,3,8,0.0,1.0,0,1,2,2,4
0.0,262,785,2,7,0.0,0.792,0,1,1,3,2
92.63,359,661,1,2,0.099,0.667,1,1,2,2,4
28.67,87,533,4,1,0.0,0.628,2,0,1,1,4
0.0,61,0,127,403,0.895,0.924,0,0,1,6,0
0.0,661,1420,8,6,0.0,1.0,0,1,0,2,4
4.43,526,1676,8,3,0.1,0.714,0,1,1,7,4
52.85,845,1327,4,4,0.029,1.0,0,1,1,3,4
29.12,943,838,2,3,0.025,0.793,0,1,1,3,1
3.57,30,0,424,384,0.817,0.933,0,0,1,2,0
0.0,43,0,105,500,1.0,0.942,0,0,1,2,0
1.38,3,0,21,19,0.568,0.191,0,0,2,6,3
0.0,35,196,9,1,0.0,0.835,0,1,1,5,4
53.31,86,798,4,9,0.027,0.859,0,1,2,4,4
0.0,526,1566,7,1,0.073,0.825,0,1,1,6,4
0.82,5,0,76,5,0.471,0.377,0,0,1,0,3
15.77,314,351,6,3,0.195,0.688,3,0,1,6,3
34.19,264,528,4,3,0.214,0.626,4,1,1,6,3
0.0,0,76,9,5,0.0,1.0,0,1,0,2,4
23.31,516,777,2,7,0.0,0.974,0,1,2,3,4
173.2,559,680,2,1,0.105,0.918,1,1,1,7,4
91.69,426,631,7,1,0.0,1.0,0,1,1,4,0
85.37,581,1668,3,6,0.02,0.736,0,1,1,1,3
71.53,841,1453,1,1,0.069,0.947,0,1,1,4,4
10.21,251,288,5,8,0.112,0.743,1,1,1,1,4
106.87,1109,1489,9,3,0.077,0.947,0,1,1,4,4
40.84,457,2078,6,4,0.002,0.871,0,1,2,2,4
84.08,709,168,1,3,0.013,0.934,0,1,1,1,4
30.43,509,1350,7,7,0.0,0.634,0,1,1,2,3
0.0,450,969,7,5,0.029,1.0,0,1,1,3,4
88.01,291,1693,9,2,0.036,1.0,0,1,1,3,4
69.09,1096,1206,8,5,0.046,1.0,0,1,1,4,2
45.82,206,1545,9,1,0.014,0.934,0,1,2,3,4
107.92,668,2050,2,4,0.053,1.0,0,1,1,6,4
0.0,394,550,3,8,0.043,0.865,0,1,1,1,4
12.04,439,275,2,1,0.069,0.81,0,1,0,3,4
2.63,18,0,380,448,0.888,0.949,0,0,2,2,0
26.9,670,1767,5,5,0.015,1.0,0,1,1,2,4
2.57,86,5,400,300,0.917,0.897,0,0,2,6,3
2.68,4,1,28,7,0.206,0.354,0,0,1,6,3
87.98,541,1203,6,7,0.165,0.914,0,1,1,2,4
55.43,693,344,1,6,0.036,0.956,0,1,1,0,4
60.41,626,1377,4,1,0.103,0.901,0,1,1,1,4
51.59,745,1599,6,3,0.0,0.917,0,1,1,3,4
49.28,0,1242,5,5,0.012,0.931,0,1,1,2,4
0.0,53,0,325,115,0.796,0.992,0,0,1,4,2
94.96,371,628,1,8,0.115,0.8,0,1,1,1,4
47.86,995,2022,4,9,0.02,1.0,0,1,1,0,4
0.0,104,5,146,267,0.883,0.901,0,0,1,4,0
30.23,0,1760,7,3,0.0,0.852,0,1,1,2,4
36.2,374,1908,5,5,0.009,0.842,0,1,1,7,4
14.06,729,2259,9,1,0.14,0.941,0,1,2,4,3
1.92,9,0,93,15,0.024,0.138,0,0,1,4,3
0.0,506,610,1,3,0.0,0.825,0,1,1,1,1
0.0,4,2,66,15,0.676,0.379,0,0,1,4,3
20.06,1103,1569,9,4,0.084,0.857,0,1,1,4,4
29.92,636,2000,8,6,0.048,0.897,0,1,1,4,4
0.21,0,2,496,304,0.828,0.91,0,0,1,2,2
65.59,695,1260,9,6,0.028,0.8,0,1,2,5,4
0.0,61,0,411,478,0.729,0.928,0,0,1,1,3
26.87,523,393,8,4,0.152,0.769,1,0,2,2,4
60.31,379,720,4,8,0.038,0.804,0,1,1,7,4
0.15,70,1862,1,8,0.015,0.887,0,1,2,2,2
111.41,812,402,8,7,0.047,0.882,0,1,2,4,4
0.0,701,1913,1,9,0.053,0.918,0,1,2,5,4
3.87,42,8,292,413,0.909,0.903,0,0,2,4,3
86.23,71,860,8,8,0.0,0.809,0,1,1,5,4
85.05,530,1836,8,2,0.0,0.965,0,1,1,0,4
1.99,12,0,53,1,0.79,0.014,0,0,2,7,3
0.22,0,0,44,18,0.476,0.156,0,0,1,1,0
3.88,49,15,453,360,0.8,0.873,0,0,1,5,3
0.0,812,1574,3,6,0.0,0.957,0,1,1,1,4
1.98,102,5,321,189,0.942,0.943,0,0,1,2,2
23.36,83,733,2,8,0.0,0.853,0,1,2,3,2
3.47,51,1,167,471,0.519,0.895,0,0,1,2,2
74.86,617,1527,2,8,0.0,0.955,0,1,1,3,4
0.0,952,0,5,6,0.028,0.786,0,1,1,4,4
91.33,907,1224,6,8,0.003,0.944,0,1,1,7,4
0.0,537,1645,2,3,0.0,0.743,0,1,1,4,4
0.0,13,0,352,134,0.87,0.945,0,0,1,3,3
4.87,69,0,244,136,0.939,0.94,0,0,2,7,0
97.04,473,1607,1,2,0.037,1.0,0,1,1,2,4
2.24,78,0,128,293,0.622,0.953,0,0,2,3,3
101.1,569,296,4,7,0.0,0.939,0,1,1,7,4
0.0,15,7,177,196,0.915,0.909,0,0,2,4,3
115.02,510,1444,6,9,0.0,0.849,0,1,2,1,3
2.2,63,7,396,362,1.0,1.0,0,0,2,3,2
80.17,765,84,1,1,0.0,1.0,0,1,1,4,4
0.0,10,0,112,223,0.947,1.0,0,0,1,2,3
30.75,944,771,4,6,0.012,0.718,0,1,1,6,4
55.26,479,1552,2,1,0.1,0.926,0,1,1,6,1
55.54,643,998,6,7,0.121,0.954,0,1,2,3,3
2.21,28,0,97,12,0.265,0.056,0,0,1,2,4
84.3,738,2254,6,6,0.012,0.978,0,1,1,1,4
6.73,239,477,9,4,0.0,0.869,0,1,1,2,4
75.88,507,1160,6,7,0.0,0.825,0,1,1,3,4
33.61,606,247,6,1,0.127,1.0,0,1,1,5,4
1.66,13,8,142,470,0.874,0.928,0,0,1,4,3
138.8,877,640,1,3,0.012,0.928,1,1,1,6,4
0.0,36,0,305,107,0.946,0.945,0,0,1,5,3
78.11,490,557,5,8,0.051,0.836,0,1,1,4,2
108.4,522,824,6,9,0.0,0.952,0,1,2,1,4
68.14,424,0,4,8,0.074,0.968,0,1,1,7,4
41.83,250,1215,3,4,0.016,0.894,0,1,2,6,4
0.0,243,119,2,2,0.063,0.773,1,0,1,6,4
65.18,373,591,5,1,0.041,0.865,0,1,1,1,4
98.2,0,754,1,4,0.0,0.776,0,1,1,4,4
63.89,244,1526,2,3,0.057,0.94,0,1,1,6,4
78.1,338,1091,7,5,0.046,0.863,0,1,1,5,4
0.0,1037,946,5,2,0.0,0.806,0,1,1,5,4
0.0,393,1724,4,6,0.04,0.761,0,1,1,4,4
121.31,0,516,7,9,0.018,0.764,0,1,1,1,0
45.33,740,1475,4,6,0.074,0.93,0,1,2,0,4
42.89,685,3417,5,9,0.076,0.782,0,1,1,6,1
50.0,914,855,7,9,0.07,0.78,0,1,0,1,2
30.52,610,331,7,3,0.028,0.798,0,1,2,7,4
160.73,422,680,4,2,0.058,0.485,1,1,1,7,4
0.8,102,7,247,155,1.0,0.953,0,0,1,5,3
28.08,503,1245,6,3,0.038,0.889,0,1,2,3,4
0.0,86,0,491,376,0.782,0.95,0,0,2,7,3
0.0,0,2677,9,4,0.148,0.869,0,1,1,2,4
0.0,301,1322,5,9,0.0,1.0,0,1,1,3,4
41.18,41,0,7,2,0.071,0.798,0,1,1,6,4
0.46,226,963,2,6,0.0,0.876,0,1,1,0,4
0.0,717,1834,5,8,0.046,1.0,0,1,1,7,4
1.62,39,6,280,281,1.0,0.942,0,0,1,6,0
0.0,945,459,2,4,0.098,0.886,0,1,1,3,4
30.82,376,1243,8,1,0.079,1.0,0,1,1,3,4
79.39,286,571,9,2,0.068,0.928,0,1,1,5,4
38.99,213,224,14,3,0.156,0.678,2,1,1,0,4
88.83,0,699,9,4,0.0,0.794,0,1,1,3,4
56.63,189,1317,7,3,0.059,0.834,0,1,1,1,4
2.39,51,0,221,297,0.855,0.888,0,0,2,0,0
69.63,483,1153,8,7,0.0,0.918,0,1,1,5,4
1.31,21,0,85,16,0.646,0.308,0,0,1,6,0
228.37,436,584,1,4,0.073,0.735,1,1,1,5,4
3.18,80,4,132,455,0.818,0.961,0,0,1,3,0
58.87,1066,1546,6,9,0.01,0.88,0,1,1,7,4
7.57,715,0,1,1,0.001,0.831,0,1,0,0,4
0.0,30,0,47,8,0.843,0.309,0,0,1,6,3
9.19,143,554,3,5,0.012,0.835,0,1,2,1,4
146.51,803,673,6,2,0.023,0.999,0,1,1,1,4
0.0,372,1463,7,2,0.006,0.817,0,1,2,0,4
27.27,140,350,5,6,0.066,0.375,4,0,1,7,4
20.32,518,904,2,5,0.0,0.836,0,1,0,6,4
57.57,656,1619,5,3,0.09,0.893,0,1,1,1,4
72.69,869,1329,6,4,0.0,0.817,0,1,1,1,4
19.23,699,580,8,8,0.063,0.858,0,1,1,7,4
51.27,0,3,9,6,0.0,0.892,0,1,1,3,4
37.72,527,462,4,9,0.0,1.0,0,1,1,0,4
0.0,8,0,326,455,0.883,0.959,0,0,1,4,3
64.22,747,584,2,1,0.0,0.884,0,1,1,0,4
30.76,846,1097,9,4,0.073,0.845,0,1,1,1,4
0.0,66,4,485,267,1.0,0.929,0,0,1,4,3
46.91,66,206,6,5,0.103,0.892,0,1,1,2,4
0.0,596,828,5,2,0.019,0.929,0,1,1,5,4
47.49,1189,990,6,1,0.0,0.876,0,1,1,4,0
3.1,39,1,119,113,0.892,0.955,0,0,2,6,3
135.78,380,2032,3,6,0.092,0.964,0,1,1,1,4
71.13,120,2199,6,7,0.094,0.916,0,1,1,2,3
58.26,157,1374,5,4,0.0,0.902,0,1,2,6,4
19.06,221,453,8,7,0.0,0.633,0,1,2,6,4
105.07,804,1018,1,6,0.021,0.825,0,1,2,4,0
60.29,460,0,3,1,0.08,0.918,0,1,1,7,4
0.0,20,0,490,238,0.869,0.893,0,0,1,1,3
4.84,462,108,4,4,0.031,0.814,0,1,2,1,4
68.12,876,1046,4,8,0.008,0.782,0,1,1,0,4
0.0,372,1913,3,5,0.0,0.928,0,1,1,2,4
0.0,352,827,1,3,0.069,1.0,0,1,1,6,0
63.93,581,486,7,4,0.029,0.918,0,1,1,1,4
102.15,980,879,2,7,0.059,0.894,0,1,1,3,4
88.83,133,243,9,6,0.01,0.948,0,1,1,0,4
46.62,411,735,2,4,0.0,0.902,0,1,2,6,4
0.0,112,0,188,249,0.895,1.0,0,0,1,7,3
17.13,979,1285,9,3,0.065,0.893,0,1,1,2,4
52.54,656,1316,4,1,0.0,0.804,0,1,1,0,4
15.64,847,1533,8,3,0.05,0.828,0,1,1,5,4
86.0,215,0,3,6,0.102,0.86,0,1,2,4,4
39.63,1092,521,9,9,0.0,0.988,0,1,1,0,0
14.03,700,1999,3,6,0.0,0.935,0,1,1,7,1
204.2,1364,235,1,1,0.004,0.636,0,1,1,3,4
18.4,646,0,5,6,0.054,0.901,0,1,1,6,4
1.49,47,0,463,243,0.917,1.0,0,0,2,4,3
0.0,49,0,276,201,0.852,0.837,0,0,2,3,3
0.0,13,0,127,427,0.888,0.97,0,0,1,0,3
40.56,510,1069,9,1,0.074,0.829,0,1,2,2,4
40.27,730,1090,9,7,0.0,0.9,0,1,1,0,0
130.47,1007,1428,2,3,0.0,0.896,0,1,1,4,4
63.16,484,1363,5,2,0.0,0.852,0,1,1,2,4
63.2,575,817,9,2,0.103,0.758,0,1,1,0,4
0.0,74,3,173,249,0.901,0.918,0,0,2,6,3
1.83,21,0,82,5,0.939,0.272,0,0,2,7,0
2.12,23,0,432,315,0.949,0.985,0,0,1,6,2
26.97,362,766,9,5,0.0,0.889,0,1,2,2,4
104.82,786,1582,3,8,0.0,0.906,0,1,1,0,4
19.08,38,1258,9,4,0.0,1.0,0,1,1,7,4
0.0,414,859,2,5,0.044,0.74,0,1,1,1,4
0.0,486,2137,2,8,0.072,0.972,0,1,1,7,4
5.99,0,0,84,5,0.205,0.0,0,0,2,1,4
1.13,19,0,79,17,0.75,0.246,0,0,2,3,0
43.63,495,820,5,1,0.0,0.885,0,1,1,3,4
1.94,24,1,80,8,0.245,0.118,0,0,1,2,3
0.41,35,0,79,11,1.0,0.0,0,0,1,3,3
66.52,653,735,6,1,0.094,0.812,0,1,1,1,4
45.99,489,1377,4,7,0.0,0.986,0,1,1,5,4
80.45,841,1078,5,6,0.0,1.0,0,1,1,1,4
0.0,71,6,220,382,0.957,0.873,0,0,1,7,2
40.19,398,970,8,9,0.045,1.0,0,1,1,1,4
66.73,738,1093,1,4,0.0,0.933,0,1,1,2,4
99.75,644,1815,5,5,0.073,0.854,0,1,1,7,4
24.7,1196,86,6,4,0.02,0.947,0,1,2,5,4
45.27,951,540,6,4,0.088,0.851,0,1,1,1,4
52.49,402,1492,4,7,0.013,0.938,0,1,1,4,4
2.66,20,0,357,420,0.908,0.949,0,0,1,5,3
88.14,545,1012,8,9,0.0,0.898,0,1,1,7,4
3.91,46,0,433,447,0.873,1.0,0,0,1,3,0
37.02,376,472,9,6,0.084,0.889,0,1,1,0,4
40.0,578,1133,3,4,0.003,0.94,0,1,1,4,2
10.58,334,1270,4,5,0.037,1.0,0,1,2,0,4
2.43,0,7,200,472,0.967,0.954,0,0,2,0,3
1.8,79,0,334,456,0.699,0.902,0,0,1,3,0
80.19,71,897,4,6,0.0,0.834,0,1,1,4,4
3.28,33,1,264,357,1.0,0.946,0,0,1,6,2
73.34,362,1191,2,6,0.0,1.0,0,1,2,0,4
17.2,497,1966,4,4,0.154,0.851,0,1,1,4,4
99.22,196,915,6,5,0.0,1.0,0,1,1,5,4
4.32,32,0,398,307,0.927,0.951,0,0,2,5,0
0.61,50,0,254,147,0.994,0.917,0,0,1,5,3
102.03,443,773,1,1,0.003,1.0,0,1,1,5,4
76.56,932,0,2,1,0.079,0.855,0,1,2,0,4
90.76,849,2240,5,2,0.028,0.839,0,1,1,4,4
77.7,442,0,1,8,0.033,0.987,0,1,1,1,4
127.94,362,1260,3,2,0.0,1.0,0,1,1,7,4
44.02,607,1069,9,2,0.026,0.73,0,1,1,2,4
10.27,673,1334,1,5,0.005,0.836,0,1,1,4,4
1.95,44,1,119,444,1.0,0.986,0,0,1,5,3
94.34,725,1436,4,1,0.0,1.0,0,1,1,1,4
95.57,321,2082,3,3,0.0,0.814,0,1,1,2,4
8.66,366,97,12,1,0.086,0.526,2,1,1,3,3
1.22,18,0,350,297,0.923,0.941,0,0,1,4,3
7.88,0,2070,9,3,0.0,0.837,0,1,1,4,4
1.51,986,597,7,9,0.048,0.893,0,1,1,1,4
36.83,798,1898,8,9,0.0,0.921,0,1,1,7,4
70.88,1776,687,4,1,0.097,0.884,1,1,2,3,4
58.03,535,299,4,8,0.0,0.938,0,1,1,3,4
32.03,439,677,5,4,0.044,0.797,0,1,1,6,4
65.03,881,0,2,1,0.04,0.941,0,1,1,7,4
73.84,528,2195,5,2,0.057,0.977,0,1,1,6,4
0.0,19,0,204,264,0.988,0.912,0,0,1,4,2
0.85,3,1,159,317,0.895,0.926,0,0,1,0,2
75.71,275,1439,8,4,0.0,1.0,0,1,1,0,4
28.23,713,964,6,4,0.032,0.788,0,1,1,7,4
1.04,50,0,97,10,0.403,0.155,0,0,1,2,4
0.0,48,6,469,119,0.829,0.973,0,0,2,7,0
64.97,411,234,3,2,0.069,0.79,0,1,1,0,4
16.74,569,1016,6,3,0.061,0.903,0,1,1,0,4
37.4,141,0,6,7,0.113,0.143,2,1,1,3,4
0.56,68,0,266,391,1.0,0.857,0,0,1,2,3
57.21,788,1037,6,8,0.0,0.926,0,1,1,5,4
0.88,31,0,236,459,0.86,0.939,0,0,1,3,0
2.47,89,0,263,226,0.995,1.0,0,0,2,6,3
1.37,19,0,253,351,1.0,0.931,0,0,0,0,2
0.0,40,0,79,3,0.243,0.061,0,0,1,0,0
3.47,9,1,80,2,0.494,0.346,0,0,1,4,0
96.05,431,128,6,7,0.0,0.889,0,1,1,1,0
130.03,1767,237,1,4,0.097,0.689,1,1,1,2,4
59.56,633,543,5,7,0.02,0.91,0,1,2,4,3
1.96,80,0,166,182,0.734,1.0,0,0,1,4,0
100.03,562,1736,7,3,0.005,0.997,0,1,1,4,4
128.42,320,1391,2,6,0.0,0.713,0,1,1,7,1
0.23,51,5,341,117,0.826,0.95,0,0,1,4,3
3.4,52,0,141,456,0.679,0.978,0,0,1,0,3
57.58,554,0,4,7,0.0,0.793,0,1,1,0,4
0.75,62,1,345,338,0.738,0.947,0,0,1,7,3
0.0,54,696,4,4,0.077,0.778,0,1,1,7,4
61.14,343,833,7,2,0.052,0.888,0,1,1,1,4
0.0,367,1243,4,6,0.003,1.0,0,1,2,4,4
83.67,287,349,1,9,0.093,1.0,0,1,1,2,4
20.72,975,1299,8,9,0.054,0.936,0,1,2,2,4
119.17,575,1635,3,8,0.003,0.934,0,1,1,4,4
19.61,1167,891,1,5,0.118,0.869,0,1,1,3,4
32.82,27,1229,5,4,0.008,0.948,0,1,1,6,4
0.92,18,0,243,419,0.774,0.925,0,0,1,7,3
124.01,888,1436,3,5,0.093,0.826,0,1,1,6,4
34.1,497,1491,6,9,0.0,0.836,0,1,1,7,4
0.0,752,83,3,3,0.014,1.0,0,1,1,7,4
5.33,0,458,14,5,0.0,0.642,3,1,1,6,4
145.67,346,265,7,5,0.064,0.846,0,1,1,5,4
51.85,277,405,8,8,0.006,0.894,0,1,1,5,4
0.0,46,0,438,196,0.879,0.957,0,0,1,7,3
1.21,604,358,7,8,0.015,1.0,0,1,1,6,4
0.0,48,0,277,500,0.904,0.986,0,0,1,5,3
0.0,30,3,30,17,0.354,0.202,0,0,1,6,4
113.98,268,457,7,3,0.0,1.0,0,1,0,6,4
0.0,248,1635,3,2,0.055,1.0,0,1,1,1,4
21.22,265,582,8,5,0.0,0.547,1,0,0,6,4
0.0,525,1624,4,1,0.017,0.918,0,1,1,4,4
60.56,903,529,3,2,0.072,0.707,1,1,1,6,4
17.83,875,540,7,8,0.0,1.0,0,1,1,5,3
23.32,658,803,7,3,0.0,1.0,0,1,1,1,4
46.63,516,1146,3,8,0.011,0.859,0,1,1,6,4
47.05,0,1096,4,5,0.031,0.881,0,1,1,3,4
0.0,154,421,9,9,0.197,0.775,2,1,1,5,3
95.84,509,1098,4,9,0.069,0.899,0,1,1,0,4
69.16,563,0,9,7,0.05,0.794,0,1,1,0,4
1.02,56,2,475,343,0.913,1.0,0,0,1,1,3
2.67,76,0,450,354,1.0,0.847,0,0,1,6,0
1.62,0,0,157,503,0.897,0.939,0,0,1,3,0
27.51,182,298,1,2,0.105,0.569,3,0,2,3,4
3.19,0,7,206,439,0.589,0.953,0,0,1,2,3
27.22,907,1978,1,2,0.0,0.898,0,1,1,0,4
144.07,162,1202,9,5,0.002,0.827,0,1,1,4,4
85.17,874,807,2,3,0.0,0.919,0,1,1,1,4
3.18,74,0,258,466,0.761,0.947,0,0,2,2,0
3.18,798,540,7,2,0.083,0.924,0,1,1,5,4
70.5,327,711,8,5,0.0,0.89,0,1,1,4,4
2.95,56,3,162,324,0.88,1.0,0,0,2,2,3
4.1,39,0,337,233,1.0,1.0,0,0,1,7,0
54.48,753,1526,2,8,0.0,1.0,0,1,1,6,4
133.42,447,1458,2,5,0.081,0.774,0,1,1,4,4
0.0,52,2,445,494,0.873,0.919,0,0,0,6,3
87.5,366,468,1,2,0.0,1.0,0,1,1,0,4
0.0,87,1,210,190,0.83,0.89,0,0,1,7,3
2.11,583,228,4,6,0.009,0.87,0,1,1,1,4
160.13,458,895,6,9,0.008,0.746,0,1,1,2,4
17.62,350,1240,2,8,0.014,0.77,0,1,2,1,1
28.12,448,1189,1,5,0.055,0.812,0,1,2,5,3
101.6,755,314,6,3,0.016,0.738,0,1,1,2,4
16.3,244,868,3,1,0.0,0.842,0,1,2,6,4
63.23,88,640,2,5,0.092,0.95,0,1,2,3,4
0.0,43,0,310,288,0.887,0.958,0,0,2,2,3
36.42,595,840,3,9,0.139,0.937,0,1,1,6,4
1.06,79,0,406,281,0.961,0.906,0,0,2,1,3
101.6,735,1148,9,3,0.0,1.0,0,1,1,5,4
64.96,240,1441,6,8,0.0,0.902,0,1,1,5,4
0.97,103,0,417,413,0.873,0.947,0,0,1,0,3
20.67,208,1250,2,4,0.106,0.82,0,1,1,2,0
49.82,715,712,8,6,0.043,0.939,0,1,1,2,3
4.93,75,4,333,366,0.888,0.951,0,0,1,1,3
0.0,40,0,183,391,1.0,0.941,0,0,2,4,3
9.42,627,0,3,3,0.0,0.869,0,1,1,4,4
73.22,577,1728,3,5,0.048,0.843,0,1,2,0,4
97.26,962,2241,6,1,0.062,0.879,0,1,1,0,4
39.49,457,988,3,4,0.015,0.83,0,1,1,5,4
63.17,633,1197,7,6,0.038,0.786,0,1,1,2,4
0.0,4,0,245,453,0.847,0.928,0,0,1,0,3
35.1,764,1434,4,2,0.013,0.853,0,1,1,6,4
59.38,3,1529,5,9,0.04,0.896,0,1,1,3,4
2.58,8,5,71,13,0.36,0.213,0,0,1,7,3
0.0,25,3,162,295,0.881,0.916,0,0,2,6,3
27.5,249,413,10,7,0.092,0.562,2,0,1,7,4
0.0,29,0,90,9,0.517,0.196,0,0,2,3,0
40.12,569,1482,7,7,0.02,0.815,0,1,0,7,4
18.13,989,1249,2,5,0.096,0.997,0,1,1,7,4
3.44,35,2,34,10,0.669,0.189,0,0,1,2,4
26.08,136,563,3,2,0.18,0.431,3,1,1,3,4
109.58,440,372,3,7,0.0,0.938,0,1,1,4,4
0.0,0,4,374,215,0.807,0.921,0,0,1,4,3
0.38,1,4,498,192,0.934,0.922,0,0,1,5,3
107.2,364,1213,3,5,0.0,0.809,0,1,1,3,4
24.0,546,248,9,1,0.114,0.358,3,0,1,1,4
0.0,912,2088,5,6,0.078,0.993,0,1,2,5,4
0.97,69,3,113,295,0.901,0.853,0,0,1,6,3
1.51,78,0,480,386,1.0,0.857,0,0,1,1,3
0.0,58,0,271,216,0.966,1.0,0,0,1,6,2
93.37,335,931,1,8,0.046,0.873,0,1,2,7,4
1.26,34,0,63,5,0.185,0.124,0,0,1,5,3
83.16,809,1841,8,7,0.024,0.995,0,1,2,2,4
16.37,406,1202,2,3,0.0,0.999,0,1,1,3,4
55.84,333,957,8,5,0.061,1.0,0,1,1,6,4
103.71,904,267,3,8,0.0,0.871,0,1,1,2,0
49.0,596,1239,5,7,0.046,1.0,0,1,1,2,4
64.06,989,1525,3,1,0.0,0.933,0,1,1,2,4
40.61,263,837,9,2,0.0,1.0,0,1,1,0,4
38.06,90,33,4,3,0.047,0.556,0,1,1,3,4
0.0,541,1412,8,8,0.046,0.74,0,1,1,5,3
12.06,310,0,6,9,0.072,0.827,0,1,1,7,4
59.92,305,1087,9,8,0.007,0.885,0,1,0,4,4
3.89,78,0,314,418,0.849,0.873,0,0,1,0,0
25.1,548,1390,6,2,0.034,0.839,0,1,1,3,4
46.42,631,1076,1,4,0.041,1.0,0,1,1,2,4
1.73,66,2,481,166,0.881,0.934,0,0,1,7,0
75.03,0,1717,7,3,0.0,0.865,0,1,1,1,4
0.0,354,1055,1,4,0.0,1.0,0,1,1,0,4
36.36,205,1565,5,2,0.042,0.939,0,1,1,2,4
57.21,738,0,4,8,0.043,0.835,0,1,1,5,4
82.36,893,944,7,3,0.067,0.778,0,1,1,0,4
48.48,732,404,1,4,0.085,0.795,0,1,1,1,4
2.41,0,0,451,368,0.724,0.928,0,0,1,3,3
125.37,691,705,8,3,0.0,0.987,0,1,1,6,0
98.16,1013,1959,9,8,0.055,0.976,0,1,1,3,4
9.22,779,804,8,4,0.0,0.797,0,1,2,5,0
8.64,560,1131,4,2,0.002,1.0,0,1,1,1,4
2.48,30,0,462,131,0.9,0.959,0,0,2,6,0
0.0,0,0,268,145,0.969,0.937,0,0,1,2,0
0.62,30,0,430,433,0.833,0.988,0,0,1,7,2
20.9,659,888,6,3,0.0,0.989,0,1,1,0,1
25.57,41,178,8,2,0.0,0.884,0,1,1,5,4
1.56,221,330,3,1,0.054,0.801,0,1,1,7,4
78.15,490,0,7,6,0.0,0.857,0,1,1,0,4
37.58,0,1928,9,8,0.01,0.968,0,1,1,2,4
73.52,292,774,7,2,0.053,0.929,0,1,1,0,4
55.36,573,649,5,1,0.0,0.987,0,1,1,5,4
0.0,22,0,44,9,0.458,0.377,0,0,1,7,3
57.28,671,1028,3,4,0.12,0.707,0,1,1,4,4
92.43,203,606,8,9,0.045,1.0,0,1,1,7,4
33.51,1142,1247,5,9,0.036,0.934,0,1,1,3,4
37.26,334,1152,1,1,0.0,1.0,0,1,1,2,4
65.28,786,1215,1,1,0.0,0.916,0,1,1,7,4
2.46,85,2,352,356,1.0,0.948,0,0,1,7,3
79.6,482,499,5,5,0.0,0.9,0,1,1,7,4
2.4,51,0,274,490,1.0,0.954,0,0,1,4,3
72.4,715,220,1,7,0.072,0.938,0,1,1,7,1
2.37,17,3,30,15,0.578,0.467,0,0,1,1,3
156.2,913,512,3,2,0.078,0.799,1,1,2,4,4
0.16,26,0,148,220,0.957,0.993,0,0,1,6,2
34.71,1262,0,8,9,0.048,0.921,0,1,1,7,4
0.0,273,920,6,5,0.056,0.763,0,1,2,5,4
88.28,586,1116,5,4,0.0,0.785,0,1,1,3,4
3.13,58,4,301,395,0.858,0.913,0,0,1,1,2
42.22,278,188,9,1,0.0,0.729,0,1,1,7,4
6.66,420,620,4,3,0.0,0.875,0,1,1,6,4
26.08,750,1756,8,3,0.066,0.907,0,1,1,3,4
54.79,606,870,6,9,0.051,0.892,0,1,1,6,2
14.82,467,246,4,3,0.0,1.0,0,1,1,3,4
0.0,95,0,227,407,0.854,0.96,0,0,0,3,3
67.99,187,1934,7,1,0.0,0.911,0,1,2,2,4
46.38,1020,1009,2,5,0.062,0.8,0,1,1,5,4
88.49,422,2035,7,9,0.0,1.0,0,1,0,1,4
0.98,66,2,400,480,0.812,0.923,0,0,1,1,3
2.25,45,6,369,204,0.95,1.0,0,0,2,6,3
44.03,227,160,5,2,0.0,0.78,0,1,1,3,4
0.0,550,1420,4,2,0.0,0.82,0,1,1,7,4
74.75,772,675,8,5,0.0,0.773,0,1,1,1,2
37.71,931,1591,3,8,0.0,0.795,0,1,1,7,4
2.04,104,0,157,451,1.0,1.0,0,0,1,2,2
0.99,39,0,124,156,0.979,0.906,0,0,1,1,0
2.6,0,4,46,1,0.268,0.0,0,0,1,5,3
4.13,33,2,51,5,0.578,0.365,0,0,1,7,4
38.05,444,937,2,6,0.019,0.847,0,1,2,1,3
0.0,472,614,9,2,0.0,0.811,0,1,2,4,4
0.0,16,0,50,9,0.013,0.078,0,0,1,4,3
5.37,25,3,29,15,0.925,0.001,0,0,2,4,3
31.07,163,1512,8,3,0.127,0.697,0,1,1,3,4
43.82,239,1138,9,3,0.069,1.0,0,1,1,5,4
2.81,57,1,180,399,1.0,0.924,0,0,2,0,3
73.57,382,608,1,6,0.012,0.911,0,1,1,0,1
24.98,459,1177,1,8,0.035,0.908,0,1,1,3,4
0.0,818,124,4,1,0.095,0.802,1,1,1,4,4
1.18,28,1,97,17,0.541,0.006,0,0,0,1,0
5.43,8,6,38,4,0.845,0.309,0,0,1,5,4
